platform,video_id,video_url,video_title,video_core_content,video_target_sentiment,video_highlight,comment,commonsense,sarcasm_label,sarcasm_type,reasoning
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,out trình 3,"Cụm từ 'out trình' là một từ lóng trên mạng, thường được sử dụng để thể hiện sự ngạc nhiên hoặc bất ngờ. Trong bình luận này, người dùng có thể đang thể hiện sự ngưỡng mộ hoặc bất ngờ về ngoại hình của Anh Tú Atus.",Non-Sarcastic,,"Từ lóng khen ngợi đẳng cấp và ngoại hình vượt trội, hoàn toàn phù hợp với ngữ cảnh, không có ý châm biếm."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,yêu dữ nhi ơi,"Cụm từ 'yêu dữ nhi ơi' là một cách nói thông dụng trên mạng, thể hiện sự yêu thích hoặc ngưỡng mộ. Anh Tú Atus là một nhân vật nổi tiếng trên TikTok, được biết đến với phong cách thời trang và ngoại hình ấn tượng.",Non-Sarcastic,,"Cách fan nữ đùa vui với vợ của nghệ sĩ để thể hiện sự yêu thích, không mang tính chất đá xéo hay mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,Đẹp trai có gì sai :face_with_tears_of_joy: :face_with_tears_of_joy:,Câu 'Đẹp trai có gì sai' là một câu hỏi thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Biểu tượng cảm xúc ':face_with_tears_of_joy:' được sử dụng để thể hiện sự vui vẻ và hài lòng.,Non-Sarcastic,,"Câu hỏi tu từ nhằm nhấn mạnh và khen ngợi ngoại hình, không hề ngầm phủ định hay châm biếm nhân vật."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,thôi em nhường chị diệu nhi đó :grinning_face_with_sweat:,"Cụm từ 'thôi em nhường chị diệu nhi đó' là một cách nói thông dụng trên mạng, thể hiện sự nhường nhịn hoặc từ bỏ. Biểu tượng cảm xúc ':grinning_face_with_sweat:' được sử dụng để thể hiện sự hài lòng và vui vẻ.",Non-Sarcastic,,"Lời đùa vui vẻ của fan thể hiện sự ngưỡng mộ và tôn trọng gia đình nghệ sĩ, không phải là mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,bớt đẹp được không :smiling_face_with_smiling_eyes:,Câu 'bớt đẹp được không' là một câu hỏi thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Biểu tượng cảm xúc ':smiling_face_with_smiling_eyes:' được sử dụng để thể hiện sự vui vẻ và hài lòng.,Non-Sarcastic,,"Lời khen ngợi bằng cách nói quá (hyperbole) về ngoại hình, không có sự mâu thuẫn với thực tế hay ngữ cảnh."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,Đẹp trai hết phần thiên hạ rồi,Câu 'Đẹp trai hết phần thiên hạ rồi' là một câu thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Câu này có thể được hiểu là Anh Tú Atus đã đạt đến mức độ đẹp trai mà không ai có thể sánh được.,Non-Sarcastic,,"Cách nói quá quen thuộc để khen ngợi ngoại hình, hoàn toàn khớp với video khoe visual, không hề có ẩn ý xấu."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,anh làm với có bình thường em thấy đẹp lắm không,"Câu 'anh làm với có bình thường em thấy đẹp lắm không' là một câu hỏi thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Câu này có thể được hiểu là người dùng đang hỏi liệu Anh Tú Atus có phải là người bình thường hay không, nhưng vẫn thấy anh đẹp.",Non-Sarcastic,,"Bình luận khen ngợi chân thành, khẳng định ngoại hình đẹp ngay cả khi để tự nhiên, không có yếu tố châm biếm."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,Đẹp quá không bình thường nói gì,"Câu 'Đẹp quá không bình thường nói gì' là một câu thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Câu này có thể được hiểu là Anh Tú Atus quá đẹp, không thể so sánh với người bình thường.",Non-Sarcastic,,"Sự ngưỡng mộ ngoại hình được thể hiện trực tiếp và rõ ràng, tương thích hoàn toàn với ngữ cảnh video."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,mở tiktok đúng cách là đây sao,Câu 'mở tiktok đúng cách là đây sao' là một câu thể hiện sự ngưỡng mộ và tò mò về cách tạo nội dung trên TikTok của Anh Tú Atus. Câu này có thể được hiểu là người dùng đang hỏi liệu cách tạo nội dung của Anh Tú Atus có phải là cách đúng đắn để tạo nội dung trên TikTok hay không.,Non-Sarcastic,,"Lời khen ngợi chất lượng và sức hút của video, không phải là câu hỏi nghi vấn mang tính móc mỉa."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,Đẹp trai vãi :loudly_crying_face:,Câu 'Đẹp trai vãi' là một câu thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Biểu tượng cảm xúc ':loudly_crying_face:' được sử dụng để thể hiện sự ngạc nhiên và bất ngờ.,Non-Sarcastic,,"Lời khen ngợi trực tiếp kết hợp emoji thể hiện sự choáng ngợp, hoàn toàn không có mâu thuẫn hay ý đồ mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,đẹp trai quá à đúng là chồng người ta có khác,"Câu 'đẹp trai quá à đúng là chồng người ta có khác' là một câu thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Câu này có thể được hiểu là Anh Tú Atus quá đẹp, và người dùng đang so sánh anh với người khác.",Non-Sarcastic,,"Lời khen ngợi chân thực và sự so sánh vui vẻ của fan, phù hợp với ngữ cảnh, không chứa lớp vỏ bọc mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,à có thôi ngay đi không :face_with_tears_of_joy:,Câu 'à có thôi ngay đi không' là một câu thể hiện sự ngưỡng mộ và tò mò về ngoại hình của Anh Tú Atus. Biểu tượng cảm xúc ':face_with_tears_of_joy:' được sử dụng để thể hiện sự vui vẻ và hài lòng.,Non-Sarcastic,,"Khen ngợi ngoại hình bằng tiếng lóng, phù hợp ngữ cảnh video khoe visual, không có mâu thuẫn."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,trời ơi,Câu 'trời ơi' là một câu thể hiện sự ngạc nhiên và bất ngờ về ngoại hình của Anh Tú Atus. Câu này có thể được hiểu là người dùng đang thể hiện sự ngạc nhiên và bất ngờ khi xem video của Anh Tú Atus.,Non-Sarcastic,,"Câu cảm thán thể hiện sự ngưỡng mộ, đúng với mục đích video, không mang ý mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,look at my repost,"Từ 'repost' trong bình luận có thể hiểu là hành động chia sẻ lại một nội dung đã được đăng tải trước đó. Trong video, Anh Tú Atus thể hiện phong cách thời trang và thần thái của mình qua các cảnh chuyển nhanh và âm nhạc trẻ trung.",Non-Sarcastic,,"Bình luận spam kêu gọi xem bài đăng lại, không liên quan đến mỉa mai hay khen chê."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,cái vibe này đang chuẩn bị đi phim vào vai thanh xuân vườn trường đúng không :red_heart:,"Cụm từ 'vibe này' trong bình luận có thể hiểu là cảm giác hoặc phong cách mà video mang lại. Video của Anh Tú Atus thể hiện một phong cách trẻ trung và năng động, với âm nhạc remix tiếng Việt và hình ảnh chuyển nhanh.",Non-Sarcastic,,"Lời khen chân thành về phong cách, không có sự mâu thuẫn với thực tế hay châm biếm."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,eo sao ổng dthw dữ với,"Từ 'eo sao' trong bình luận có thể hiểu là một cách nói cảm thán hoặc ngạc nhiên. Trong video, Anh Tú Atus thể hiện nhiều biểu cảm và hành động khác nhau, tạo nên một phong cách độc đáo và thu hút.",Non-Sarcastic,,"Cảm thán khen ngợi sự đáng yêu, phù hợp ngữ cảnh khoe thần thái, không phải mỉa mai."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,trời ơi tim tôi muốn nhảy ra ngoài rồi mê ảnh :red_heart:,Cụm từ 'trời ơi tim tôi muốn nhảy ra ngoài rồi' trong bình luận có thể hiểu là một cách nói cảm thán hoặc ngạc nhiên về vẻ đẹp hoặc phong cách của Anh Tú Atus. Video của Anh Tú Atus thể hiện một phong cách thời trang và thần thái trẻ trung và năng động.,Non-Sarcastic,,"Bày tỏ sự yêu thích trực tiếp, đúng với thực tế video, không có lớp vỏ bọc ẩn ý."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,đùa có cần đẹp trai thế không :pleading_face:,"Cụm từ 'đùa có cần đẹp trai thế không' trong bình luận có thể hiểu là một cách nói cảm thán hoặc ngạc nhiên về vẻ đẹp của Anh Tú Atus. Trong video, Anh Tú Atus thể hiện phong cách thời trang và thần thái của mình qua các cảnh chuyển nhanh và âm nhạc trẻ trung.",Non-Sarcastic,,"Câu hỏi tu từ mang tính cảm thán khen ngợi, không nhằm phủ định hay châm biếm thực tế."
tiktok,7628963437556665620,https://www.tiktok.com/@atusmain/video/7628963437556665620?is_from_webapp=1,Nhìn em thấy cô đơn nên là anh cho phép em..😍 #AnhTuAtus #atus #anhtu ,"Video ngắn giới thiệu ngoại hình và phong cách thời trang của Anh Tú Atus qua các cảnh chuyển nhanh trong không gian trong nhà. Nhân vật xuất hiện với hai kiểu trang phục khác nhau, tạo dáng cạnh kệ sách hoặc đĩa than, đứng tựa tường, đeo balo, đút tay túi quần và nháy mắt trước camera. Video không có text overlay nội dung ngoài watermark tài khoản TikTok. Âm thanh là một đoạn nhạc remix tiếng Việt có lời, mang nhịp điệu trẻ trung; nhân vật nhép môi nhẹ theo một số nhịp của bài hát. Tổng thể video theo format khoe visual, thời trang và thần thái của nhân vật trên nền nhạc TikTok.",neutral,Trend thời trang/lip-sync; hai outfit khác nhau; bối cảnh trong nhà với kệ sách hoặc đĩa than; không có text overlay nội dung; nhạc remix tiếng Việt sôi động.,em tưởng tài khoản fan,"Cụm từ 'em tưởng tài khoản fan' trong bình luận có thể hiểu là một cách nói cảm thán hoặc ngạc nhiên về phong cách hoặc nội dung của video. Video của Anh Tú Atus thể hiện một phong cách trẻ trung và năng động, với âm nhạc remix tiếng Việt và hình ảnh chuyển nhanh.",Non-Sarcastic,,"Lời khen gián tiếp qua việc nhầm là tài khoản fan, đánh giá cao, không hề mỉa mai."
