platform,video_id,video_url,video_title,video_core_content,video_target_sentiment,video_cultural_context,uploader,upload_date,view_count,like_count,comment_count,share_count,duration_seconds,comment_id,comment_author,comment_author_id,comment_like_count,comment_reply_count,comment_create_time,index_goc,comment
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2167.0,ba ơi là ba em mãi yêu
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2168.0,không biết sao nhưng mà mình xem ponyo ý thấy sousuke gọi mẹ là lisa thằng thấy đáng yêu nhưng mà là phim thôi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2169.0,nó điên vậy mà cũng có fan hả trời
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2170.0,có khi chính con này làm content với nhà rồi trời ơi kia ýa
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2171.0,mẹ ơi 3 triệu mấy view trong 4 ngày kinh thiệt
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2173.0,xem hết video tự dưng đặt ra câu hỏi chính video này có phải là nằm trong hệ sinh thái của gia đình này không với
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2174.0,cười nổ bi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2175.0,nhưng mà vụ ổng chuyển từ lộc sang lê vy thục san thì có tính là phạm pháp không tại kiểu đổi giới tính trên giấy khai sinh là sai kiểu gì đấy với ông lộc chứng minh là ổng là con gái nhờ giấy gì đó của ổng thì có bị kiện không tại nó giả hay gì ấy
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2176.0,thấy tội nàng mơ :crying_face:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2177.0,bộ nail của bà slay vãi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2178.0,chỉ có tội là tội nàng mơ thôi bố với anh làm bất chấp để con bé nó chịu đựng con bé chưa bị bất ổn về tâm lý là may rồi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2179.0,có ai để ý nail của yo bae dài quá không ạ cần làm full set gấp :grinning_face_with_sweat:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2180.0,may quá mình không xem flow hay lq gì tới nhà mơ hết
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2181.0,hơn 4 triệu view rồi chỉ nhận được voucher của nala boutique retreat chưa dạ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2182.0,gia đình chuyên tạo drama để kiếm tiền gia đình tai tiếng lần đầu tiên xem clip nói về drama mà tôi xem từ đầu tới cuối em gái làm clip nói chuyện rất cuốn hút
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2183.0,nhìn bà giống nữ chính trong phim satu nhỉ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2184.0,đang xem đúng tập trung có mấy cái meme làm tôi cười đau nhất là cha vbing
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2185.0,đâu tiên tưởng 2 người đó là thanh mai chúc mã cơ tưởng 2 người đó là người yêu của nhau cơ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2186.0,tôi xem gia đình này nói chuyện sao tôi nổi da gà quá kinh
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2187.0,chắc có khi lên 4 triệu lượt xem quá :face_with_tears_of_joy:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2188.0,nala con sư tử trong phim là em họ của simba
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2189.0,xin lỗi cô em đến lớp muộn vài ngày
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2190.0,xem hết drama của gia đình này anh liên tưởng đến 3 từ lợn dái trong
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2191.0,mình có xem 1 vài video về gia đình này rồi cái nhìn đầu tiên cũng khá giống tất cả mọi người là nó lệch chuẩn mực đạo đức xã hội thực sự tại sao nhà nước không cấm những thành phần này why câu hỏi to đùng dành cho cả ban kiểm duyệt nội dung các trang web phát tán nữa mình 31 tuổi xem còn cảm giác xúc phạm nghĩa là những em mới lớn chưa tiếp xúc với xã hội có thể cảm thấy sốc đạo đức
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2192.0,lần đầu xem mà nghe chị này nói cuấn nhỉ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2193.0,chị ơi em tên San nhưng mà em không tua một giây nào buồn quá ạ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2194.0,Lại quảng cáo tao mà vẫn học tiếng anh thì tao không bao giờ tải app nào khác ngoài app elsa speak hihi quảng cáo gì mà thấy dễ thương vậy trời
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2195.0,ưu nhìn đâu ra vậy chị :grinning_face_with_sweat:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2196.0,lên bài về whynotchao đi chị ơi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2197.0,10 ngày được 5 củ thì ngang thằng cu em tôi chạy grab
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2198.0,nhấn phím 1 để giải cứu Hải anh
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2200.0,trước ơi tên San nghe chị nói em mắc cười quá
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2201.0,cuốn quá chị ơi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2202.0,cổ điển tôn trọng anh em
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2203.0,phước của lộc và ông bố điên kiểu :face_with_tears_of_joy: :face_with_tears_of_joy:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2204.0,chất lượng
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2205.0,bụm chúa bủm chúa
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2206.0,tuyệt vời
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2207.0,xem cuốn phết
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2208.0,riết 1 điểm văn
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2209.0,xem từ đầu đến cuối cười á
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2210.0,phản biện hay
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2211.0,yo bae thông minh giỏi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2212.0,vãi cả lồn fan meeting tôi nể mấy đứa fan
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2213.0,cười vãi lồn :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2214.0,tôi mê cách nói chuyện của chị
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2215.0,uay 3 triệu lượt view trong 3 ngày peakk
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2216.0,nể máy đứa đến đó coi thiệt
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2217.0,đúng là mưa dột từ nóc
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2218.0,được cả nhà mát mát như nhau
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2219.0,phút mẹ bà này hài cốt
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2220.0,chị nói tiếng Anh hay vaizz
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2221.0,thích nhất chj yo với cả jv
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2222.0,đạo đức con người bị xuống dốc trầm trọng
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2223.0,í là quê á
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2224.0,làm tình nguyện hết mình tôi hiểu rồi
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2225.0,không biết nói gì chỉ biết chị yobae nói quá hay chỉ là :hundred_points:
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2226.0,nhưng mà chị ơi chị xinh vải luôn ấy ạ
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2228.0,cổ chửi slayy
youtube,toJjgQgBwx0,https://www.youtube.com/watch?v=toJjgQgBwx0,Vạch Trần Toàn Bộ Chiêu Trò Của Gia Đình Tai Tiếng Nhất Cõi Mạng,"Phê phán gia đình Nala (Lộc, Mơ, Kiên) sử dụng các chiêu trò gây sốc, đánh đổi danh dự gia đình để làm marketing cho khu nghỉ dưỡng.",negative,,,,,,,,,,,,,,,2229.0,chính thức yobae subcribe cao hơn thạch trang
